content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,05 Jan 2019,4,Fahmida K.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,11 Dec 2018,5,Md K.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,09 Dec 2018,5,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,29 Nov 2018,1,Md. A.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,28 Nov 2018,5,Anushree C.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,27 Nov 2018,3,Masiat Z.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,24 Nov 2018,4,Nasir B.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,10 Nov 2018,3,Sreoshy B.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,20 Oct 2018,4,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,17 Oct 2018,3,walid I.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,16 Oct 2018,3,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,13 Oct 2018,3,Nagorik T.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,05 Oct 2018,1,Daraz Customer,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,30 Sep 2018,5,Md T.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,25 Aug 2018,5,Daraz Guest,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,18 Aug 2018,5,Daraz Guest,Gerber Baby Towels Set - 8 Pieces,3.9
i recieved different than the picture given in website. guess it does not matter as long as it works accordingly! ,2020/02/27,03 Aug 2018,4,Alo,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,28 Jul 2018,3,Daraz Guest,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,27 Jul 2018,3,Daraz Guest,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,20 May 2018,4,Daraz Guest,Gerber Baby Towels Set - 8 Pieces,3.9
"আমি মনে করেছিলাম টাওয়ালগুলো একটু বড় হবে, কিন্তু সাইজে একটু ছোটো ছিল। তাছাড়া এই টাওয়ালগুলোর কোয়ালিটি ভালো ছিল।",2020/02/27,17 May 2018,2,Mra. t.,Gerber Baby Towels Set - 8 Pieces,3.9
,2020/02/27,17 May 2018,4,Daraz Guest,Gerber Baby Towels Set - 8 Pieces,3.9
good fabrics ,2020/02/27,05 May 2018,4,good f.,Gerber Baby Towels Set - 8 Pieces,3.9
its soft & Quality as a comport for baby,2020/02/27,02 Feb 2018,5,its s.,Gerber Baby Towels Set - 8 Pieces,3.9
