content,current_date,date,rating,reviewer_name,title,total_rating
Good phone in this price range. Fully satisfied. But one things before 4 days of this when i browsing YouTube its screen becomes totally blind. Before 30 minute i pres power and volume up button at the same time the phone get reboot... But still now there's no problem issue.,2020/02/26,16 Sep 2019,5,by Daraz Customer,Galaxy M10 Smartphone 6.22  - 2GB RAM - 16GB ROM - 13MP,5.0
Good & genuine Product. delivered within short time.,2020/02/26,14 Nov 2019,5,by Daraz Customer,Galaxy M10 Smartphone 6.22  - 2GB RAM - 16GB ROM - 13MP,5.0
intact and original mobile....,2020/02/26,10 Sep 2019,5,by Alamche N.,Galaxy M10 Smartphone 6.22  - 2GB RAM - 16GB ROM - 13MP,5.0
Very good quality products,2020/02/26,10 Sep 2019,5,by Daraz Customer,Galaxy M10 Smartphone 6.22  - 2GB RAM - 16GB ROM - 13MP,5.0
Good Product,2020/02/26,14 Nov 2019,5,by Daraz Customer,Galaxy M10 Smartphone 6.22  - 2GB RAM - 16GB ROM - 13MP,5.0
good mobile,2020/02/26,30 Sep 2019,5,by Daraz Customer,Vivo Y15 - 4GB/64GB Smartphone,5.0
,2020/02/26,1  day ago,5,by Daraz Customer,OPPO A9 2020 - Smartphone - 6.53inches - 8GB RAM - 128GB ROM - 16MP Camera,5.0
,2020/02/26,24 Nov 2019,5,by Daraz Customer,vivo Y12 Smartphone,5.0
good prodact,2020/02/26,25 Jul 2019,5,Daraz Customer,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
Authentic product and very nice at this price.,2020/02/26,03 Aug 2019,5,Arifur R.,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
"very nice,recommend ",2020/02/26,30 Sep 2019,5,Daraz Customer,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
good phone,2020/02/26,08 May 2019,5,Mahmud H.,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
Very nice.,2020/02/26,14 May 2019,5,Shamimun N.,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
good prodact,2020/02/26,25 Jul 2019,5,Daraz Customer,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
Authentic product and very nice at this price.,2020/02/26,03 Aug 2019,5,Arifur R.,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
"very nice,recommend ",2020/02/26,30 Sep 2019,5,Daraz Customer,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
good phone,2020/02/26,08 May 2019,5,Mahmud H.,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
Very nice.,2020/02/26,14 May 2019,5,Shamimun N.,"Galaxy M10 Smartphone 6.22"" - 2GB RAM - 16GB ROM - 13MP",5.0
Received in good condition. Till now all okay. Official Xiaomi product.,2020/02/26,21 Oct 2019,5,by Daraz Customer,Xiaomi Redmi 7A - 5.45  - 2GB RAM - 32GB ROM - 12MP AI Rear camera,5.0
This is too good 🙂,2020/02/26,07 Dec 2019,5,by Daraz Customer,Xiaomi Redmi 7A - 5.45  - 2GB RAM - 32GB ROM - 12MP AI Rear camera,5.0
,2020/02/26,05 Dec 2019,5,by Daraz Customer,Xiaomi Redmi 7A - 5.45  - 2GB RAM - 32GB ROM - 12MP AI Rear camera,5.0
,2020/02/26,21 Nov 2019,5,by Daraz Customer,Xiaomi Redmi 7A - 5.45  - 2GB RAM - 32GB ROM - 12MP AI Rear camera,5.0
Not very good in performance having good specification. Graphics quality is very low,2020/02/26,02 Oct 2018,3,by Anik I.,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
,2020/02/26,13 Nov 2018,2,by tonmoy s.,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
Elegant look for a middle budget phone.,2020/02/26,02 Aug 2018,5,by Rosseau,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
"Not good,Dear Customer, We are sorry for your bad experience. Can you please share with us what type of problem you faced",2020/02/26,12 Jul 2018,1,by shafikul,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
NOT GOOd,2020/02/26,01 Jul 2018,1,by MD. T.,"A1 Pro - Smartphone - 5.5"" - 3GB RAM - 16GB ROM - 13MP Camera - Icy Blue",3.8
good phone,2020/02/26,3  weeks ago,5,by Daraz Customer,Vivo Y11 - 3GB/32GB Smartphone,5.0
wow!! looking just Awesome!!!  I'm satisfied. outstanding mobile it is!! really awesome. mobile technology is soo rich!!,2020/02/26,16 Oct 2019,5,by MD I.,Umidigi One - Smartphone- 5.9 - 4GB Ram- 32GB Rom,4.1
,2020/02/26,3  weeks ago,5,by Daraz Customer,Vivo Y11 - 3GB/32GB Smartphone,5.0
,2020/02/26,3  weeks ago,5,by Daraz Customer,Vivo Y11 - 3GB/32GB Smartphone,5.0
,2020/02/26,3  weeks ago,5,by Daraz Customer,Vivo Y11 - 3GB/32GB Smartphone,5.0
"Owesome ekta phone
Tobe charge kom
jai",2020/02/26,27 Oct 2019,5,by Daraz Customer,Umidigi One - Smartphone- 5.9 - 4GB Ram- 32GB Rom,4.1
