content,current_date,date,rating,reviewer_name,title,total_rating
nice product,2020/02/27,06 Sep 2019,5,Al A.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,1  week ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,28 Oct 2019,5,Mahin,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,24 Nov 2019,4,Mahbub A.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Great!!,2020/02/27,5  days ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Good! ,2020/02/27,05 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,2  weeks ago,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,20 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,17 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Amazing 2days Home Delivery anD Great product in lowest price,2020/02/27,12 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,4  weeks ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,20 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,27 Sep 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
,2020/02/27,19 Sep 2019,4,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"Ei Product ta khubi, LITERALLY KHUUUUUBI valo. Er price onujayi onek valo product diyeche. Light er combination gulao onek JOSS. but 1-2 ta combination ase j gulo onno combination gulo theke ektu DIM. but No Problem after all khubi valo ekta product peyechi. Ekhon dekha jak koto din ei Light ta tike thake.

And also I thank the seller to be very POLITE with me and all the other sellers. ALLAH jno apnar bebshay shofolota ene dey. GOOD LUCK!!!😀😀😁😁👍👍",2020/02/27,21 Oct 2019,5,Blink O.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
product ta valo bt control adapter a microphone deya hoyni .... jodio adapter ta music system support kore ..... though I'm satisfied 👍👍,2020/02/27,12  hours ago,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
Very good product for this price..Product was sent in well pakaged..we need more honest sellers like this in Daraz..,2020/02/27,14 Jan 2020,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
it was working fine for couple of days(I used it for like 10mins maybe) but all of sudden it made a exploding sound and didn't work after that ,2020/02/27,30 Dec 2019,1,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
product valo chilo .....onk din hye gelo neyar. ..still ok....akno complain krar mto kono issue face kri nai ,2020/02/27,24 Dec 2019,5,Jion A.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
whtt is thisss???? where is yellow clr?????????amake bola hoyechilo atate yellow clr ase but nai....I'm very disappointed ,2020/02/27,06 Sep 2019,2,Samiha J.,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
osm ,2020/02/27,16 Jul 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
"I got a defective one. It was not working. So, I requested return but no response from Daraz. ",2020/02/27,16 Oct 2019,2,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
The light is too good and the seller is also perfect and the deleivery was too and extremly fast.....iam fully satisfied with this product and thanks to the seller,2020/02/27,02 Oct 2019,5,Daraz Customer,LED  Strip Light With Remote- 15 Feet RGB Colour,4.5
