content,current_date,date,rating,reviewer_name,title,total_rating
"It's good, average sound and bass. Recommend it.",2020/02/27,08 Aug 2019,5,Tanvir A.,DM10 In Ear Earphone - Black,4.5
Amazing sound quality at this price range!! ,2020/02/27,16 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Massive sound bass earphone in this budget.,2020/02/27,24 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
one of the best headphones on this range. ,2020/02/27,26 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
valo na 5 din o use korte parlam na moth,2020/02/27,31 Jul 2019,5,Md R.,DM10 In Ear Earphone - Black,4.5
ভালো কোয়ালিটি আর অরিজিনাল প্রোডাক্ট 😍,2020/02/27,17 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
nice delivery and Awesome Product!😍😍,2020/02/27,02 Aug 2019,5,Rohan A.,DM10 In Ear Earphone - Black,4.5
sound quality valoi.. valence sound ,2020/02/27,2  days ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
product was good...  original one,2020/02/27,12 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
valoi 4 ta nici thanks gadget lab,2020/02/27,08 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"vala ache, hokole loitay paroin.",2020/02/27,30 Dec 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
valoi silo...good quality... ,2020/02/27,12 Dec 2019,5,Megh,DM10 In Ear Earphone - Black,4.5
"আলহামদুলিল্লাহ,  ভালো All oK",2020/02/27,15 Sep 2019,5,Shahariar S.,DM10 In Ear Earphone - Black,4.5
"অরিজিনাল।
বাজেট বেস্ট জিনিশ ",2020/02/27,01 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Very good and real product.,2020/02/27,21 Dec 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Better one at this budget! ,2020/02/27,27 Sep 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Osthir akta headphone.....,2020/02/27,07 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"জীবনের প্রথম online shopping
..
.100% trusted shop 
100% original product paisi 
only 3 din er moddhe


BD-DEX আমার মতে সেরা কুরিয়ার সার্ভিস এর একটা 😉
একদম হয়রানি হতে হয়নি 😊
বাসায় এসে দিয়ে গেল + ডেলিভারি বয় এর ব্যবহার অসাধারণ
.
. 
Flash sell এ কিনছিলাম 252 টাকা লাগছিল 😁
যেটার মার্কেট price 450 এত কম দামে আর কি চাই 
Dm10 একেবারে মাখন + build quality (10/10)
চাইলে কিনতে পারেন
.
Gadgets lab থেকে নিছলাম ভালো Rating দেখে।
#LoveDaraz
#LoveDarazExpress",2020/02/27,06 Aug 2019,5,Jonaed A.,DM10 In Ear Earphone - Black,4.5
"I got original product. I am satisfied having good bass, sound clarity,design and overall performances of QKZ DM-10.Deliveryman behavior was good. Thanks daraz for providing original product👍",2020/02/27,16 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
খুব ভালো প্রোডাক্ট ✌✌,2020/02/27,31 Jul 2019,5,Toriqul I.,DM10 In Ear Earphone - Black,4.5
original product 😍,2020/02/27,20 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
puray xoss...😋😋.,2020/02/27,23 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
সব দিক থেকে সেরা। ,2020/02/27,02 Sep 2019,5,Ahmed F.,DM10 In Ear Earphone - Black,4.5
"overall its good
",2020/02/27,24 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Good Experience ,2020/02/27,15 Sep 2019,5,Joynal A.,DM10 In Ear Earphone - Black,4.5
just wow😍🔥,2020/02/27,2  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Dada Gorom😌,2020/02/27,23 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
good,2020/02/27,07 Aug 2019,5,Wazidul I.,DM10 In Ear Earphone - Black,4.5
,2020/02/27,22 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"অর্ডার দিলাম DM10. পেলাম CK1.😂😂
বক্সের উপরও কত সুন্দর করে লেখা আছে DM10.
আপনাদের Gadget lab থেকে এর আগেও প্রোডাক্ট নিয়েছি
এই প্রথম এমন (...) পেলাম।
CK1 ইয়ারফোনটাও খারাপ না। তবে মনে প্রচুর আঘাত পেয়েছি।
২ দিনের ভেতরেই ডেলিভারি দিয়ে দেয়া হয়েছে, তাড়াহুড়া করে এতো জলদি ডেলিভারি না দিয়ে একটু লেইট ডেলিভারি দিয়েও যদি আসল মালটা পেতাম বেশি ভালো লাগতো।
DM10 টা আবার অর্ডার করেছি।আশা করি অন্যকিছু চলে আসবে না।ধন্যবাদ।
",2020/02/27,13 Nov 2019,1,Abdullah A.,DM10 In Ear Earphone - Black,4.5
QKZ er sob earphones e valo... nite paren..But if I compare with DM7....I must be suggest DM7..coz I use it last 7 month.. 😊😊,2020/02/27,28 Jul 2019,4,Rasedul H.,DM10 In Ear Earphone - Black,4.5
,2020/02/27,22 Nov 2019,1,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Original product.

I'm very much satisfied. 

Good choice for bass lover.",2020/02/27,30 Jun 2019,5,A.h. R.,DM10 In Ear Earphone - Black,4.5
