content,current_date,date,rating,reviewer_name,title,total_rating
Very Good Product.,2020/02/25,4  weeks ago,5,Ridowan M.,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Original product. ,2020/02/25,06 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Excellent Service ,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
Headphone Missing 😥,2020/02/25,04 Dec 2019,4,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Best phone,2020/02/25,28 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Authentic ,2020/02/25,28 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
 Authentic,2020/02/25,27 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
Thanks😍😍,2020/02/25,02 Dec 2019,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
👍🏻👍🏻👍🏻,2020/02/25,27 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
good 10/10,2020/02/25,17 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
good phone,2020/02/25,16 Dec 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
good phone,2020/02/25,19 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
tnx daraz,2020/02/25,21 Nov 2019,5,Daraz Customer,Redmi 8 - 6.22inches - 3GB RAM - 32GB ROM - 8MP Front Camera,4.9
,2020/02/25,7  hours ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
,2020/02/25,7  hours ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
,2020/02/25,5  days ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
,2020/02/25,5  days ago,5,Daraz Customer,Redmi Note 8 Pro - 6.53inches - 6GB RAM - 64GB ROM - 20MP Selfie Camera,4.9
