content,current_date,date,rating,reviewer_name,title,total_rating
headphone ta osadharon.eto sundor sound quality eto kom damer headphnoe e asa kori ni.original product paisi..,2020/02/27,18 Sep 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Ei brand er arek jaiga theke kena hoyechilo ekti, tarpor daraz theke kena.
quality, delivery, return request, exchange product... shob best chilo. thanks 👌",2020/02/27,08 Aug 2019,5,Mirza S.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Product Ti Xoss. 3 Day er moddhe Hate Peyechi. Just Sound Ta ektu Noisy Bt Mi er Kichu Xtra Function er Karone Headphoner Sound Quality  Aro durdanto Hoyece.. Overall Good For Gaming.. Bishesh Kore Mi User ra Eta Nite Paren. Olpo Dame Best Headphone Bola Jay. Satisfied....,2020/02/27,07 Aug 2019,4,RomeSh C.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Awesome sound quality. Overall I'm satisfied with this product. ,2020/02/27,07 Sep 2019,5,SA R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
My ear fits only these earphones which has earpads. This earphone doesn't fit with my ears and all sounds get leaked. I used the earphone for last 1 month. The quality of the earphone is good. It has good and enough bass but not a heavy bass. Overall the earphone is good. But one problem is as the earphone has no earpad so it doesn't fit with the ear and as a result all sound get leaked and you won't get the good sound and bass. So people who's ear doesn't fit the earphone which has no earpad they shouldn't buy it. Only those earphones fit my ear which has earpads. So now this earphone is actually useless to me. Otherwise all is very good.,2020/02/27,06 Oct 2019,2,Priom D.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"সব মিলিয়ে দারুন কানে ব্যাথা হয়না। সাউন্ড কোয়ালিটি ভাল বেজ কম। যারা কমফোর্ট ফিল লাভ করেন তাদের জন্যে এটা। আর তার গুলা পেঁচিয়ে যায় না। আর পাউচ টা সেই। 
",2020/02/27,23 Aug 2019,5,MD A.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
sound quality is not upto mark. previously used dm 10.dm 10 was far better than hm12,2020/02/27,18 Aug 2019,3,Dipongkar M.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
This is a wonderful product .That budget range.,2020/02/27,24 Sep 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
good product....pouch ta onek valo....worth it,2020/02/27,02 Sep 2019,5,Rakib R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"authentic product,you can buy from them!",2020/02/27,01 Oct 2019,5,Shakil S.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Got original product but I ordered for black color and got white one,2020/02/27,22 Nov 2019,3,Hasibur R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
bhai sei akta headphone😍😍❤💕💕....khub valo ato valo lagse Je Ami 3/4ta kini felsi.....khub khub khubi valo sound bass serkm ar 🔊🎧😍💞💕💕pubg jnno to kono kothai nah... pubg khelar jnno serkm akta headphone.... Ami suggests krbo jno sobai ney 🎧➡🎧😍😍💕💞❤,2020/02/27,24 Aug 2019,5,asif K.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"valo product..sobai nite paren
packaging valo na.
cartoon dei ni",2020/02/27,22 Sep 2019,5,Saikat Z.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"it's too good..
thank u #daraz",2020/02/27,18 Nov 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
অথেন্টিক প্রোডাক্টস। কোয়ালিটিও ভালো।  ৩ দিনে ডেলিভারি পেয়েছি৷ ,2020/02/27,07 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"amazing headphone i thought maybe it would not much good but i was wrong really amazing sound quality highly recommend!
thanks",2020/02/27,25 Aug 2019,5,Sanaya S.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Dissatisfied.
রিভিও দেখে কিনলাম।  কিন্তু হেডফোনটা ভাল না।
প্রচুর আওয়াজ হয়,  কান ব্যাথা হয় 
বেস তো অনেক কম আবার ট্র্যাবেল ও কম, ভয়েস ক্লিয়ার শুনা যায় না, 
এক প্রকার গমগম আওয়াজ হয় গান শুনার সময়। 
আমাকে আমার টাকা ফেরত দেন।",2020/02/27,02 Sep 2019,2,Samin F.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
এরকমভাবে যদি ভালো জিনিস পায় তাহলে অর্ডার তো করব হাজারবার,2020/02/27,18 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"ওভারঅল গুড ওয়ান :)

সাউন্ড কলেটি এভারেজ, কিন্তু থলি টা পুরাই (🔥🔥🔥) আগুন। 
থলির জন্যে হলেও একবার HM12 নেওয়া উচিত ❣

অডার করার দু'দিন পরে পেয়েছি, ডেলিবারি বয় 'র আচার-আচরণ বেশ ভালো ছিলো। 

",2020/02/27,18 Sep 2019,4,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
প্রোডাক্টটা সত্যিই খুব ভল। সেলারকেও অসংখ্য ধন্যবাদ!,2020/02/27,4  weeks ago,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Base onek valo.
Dam hisebe onek valo feedback paben.",2020/02/27,21 Nov 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Original and authentic product with great quality,2020/02/27,2  weeks ago,5,Sraboni D.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"এক কথায় অসাধারণ,,, সাউন্ড কোয়ালিটি ও অনেক ভালো,,,",2020/02/27,17 Oct 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Like it.thanks ,2020/02/27,16 Sep 2019,5,mou 2.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"খুবি ভাল একদম অরিজিনাল প্রোডাক্ট,  ধন্যবাদ দারাজ",2020/02/27,1  week ago,5,Rafhid H.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Got product just in 3 days. Original product.,2020/02/27,06 Aug 2019,5,Al N.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
According to the price very good product.,2020/02/27,02 Sep 2019,4,Hasib M.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Send original products..  fast delivery ,2020/02/27,09 Jan 2020,5,Tasfiq L.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"অরজিনাল প্রোডাক্ট,ধন্যবাদ সেলার ",2020/02/27,21 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"xoss product! 
fast delivery!! ",2020/02/27,14 Oct 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
vai joos  kom damar vetor joos,2020/02/27,4  weeks ago,5,Sk R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Just WoW. It's really  Nice,2020/02/27,3  days ago,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
best thing in regular price,2020/02/27,02 Aug 2019,5,sazib A.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"good quality.
bass ta valo",2020/02/27,30 Sep 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
nice product .. I like it.,2020/02/27,10 Sep 2019,5,Muntasir R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
আগুন 🔥 আগুন 🔥আগুন 🔥,2020/02/27,2  weeks ago,5,Samim K.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
a very good product. ,2020/02/27,27 Nov 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
এখন পর্যন্ত ভালোই।।,2020/02/27,05 Dec 2019,5,Rehman R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
this earphone good,2020/02/27,26 Nov 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
budget killer.🙅,2020/02/27,3  weeks ago,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
just wow..😍😍😍,2020/02/27,12 Dec 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Good at all.,2020/02/27,2  weeks ago,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Good product,2020/02/27,01 Sep 2019,5,Tanukumar R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
awesome!!!!,2020/02/27,10 Oct 2019,5,MD A.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,4  weeks ago,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"awesome product. 
হেড ফোনটা সেই। স্পিকার অনেক ভালো। দেখতে সুন্দর। ক্যাবল পেচ খায় না। 
",2020/02/27,15 Sep 2019,5,Md. S.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
This product is good...mind blowing 😍😍😍. it's good headphobe low price. ,2020/02/27,30 Jul 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Got the original product. It's well packed, durable and sounds really good according to the price. Overall, best in this range. The seller service is also praise worthy",2020/02/27,18 Aug 2019,5,Arnob K.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,29 Oct 2019,4,Junaid T.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
I want to say this Product is op,2020/02/27,14 Nov 2019,5,Radwan A.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
good,2020/02/27,11 Oct 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,31 Dec 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,19 Dec 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,05 Dec 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"অরিজিনাল প্রডাক্ট ছিলো।  তবে সাউন্ড কোয়ালিটি সেইভাবেই পরিক্ষা করে দেখা হয় নাই।  কারণ একজন কে গিফট করার জন্য নেওয়া,  তবে যতটুকু বাজিয়ে দেখছি তাতে দাম অনুযায়ী যথেষ্ট ভালো প্রডাক্ট ছিলো। নিতে পারেন আপনারা।  তবে বর্তমান বাজার অনুযায়ী সেলার চাইলে প্রাইস কিছুটা কমাতে পারেন মনে হয়। ",2020/02/27,23 Aug 2019,5,Nazrul I.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Not the best product out there in this price range. But not the worse at all. Good sound quality. Works fine. Packaging was good. ,2020/02/27,11 Sep 2019,3,Ariful H.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,01 Jan 2020,4,Shahedul I.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,24 Nov 2019,3,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,30 Oct 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,23 Oct 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,19 Sep 2019,5,jabed,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,18 Sep 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,12 Sep 2019,5,MD N.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,09 Sep 2019,5,Sazzat S.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
,2020/02/27,08 Aug 2019,3,Faisal J.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"sob kichu thik thak chilo..
but 2din use kore amar kan puro betha hoye gesilo..
jara game khelar jonno nite chan.. tara na nilei valo.  bt song sunar jonno hole perfect.. ",2020/02/27,2  weeks ago,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"So far I have come to know from the user, this product is really good.
Finish looks quite premium and the color is fabulous in my opinion.",2020/02/27,2  weeks ago,5,Robiul H.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
product eto fast pabo  kolponao korinai .... sound loud and clear enough but bass very poor ... bass lover ra vulei nibenna ... jemon price temon jinish ... thanks seller for fast shipping only ... ,2020/02/27,22 Jan 2020,5,Mir R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"Sound quality is good.Bt sound increase korle Bayre theke sob e sona jai.bcs of it's build quality...so,ear phn using er purpouse fullfill hyna..bt,products is good
positive impration created for seller.
thanks",2020/02/27,12 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"It’s a very very bad product just bought it around 10 days past it’s not working anymore😡

অনেক বাজে জিনিসটা ১০ দিন আগে কিনলাম এখন আর চলছে না😡",2020/02/27,10 Jan 2020,1,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
Shob e world class but earphone er driver gulo opposite. Mne gaming er somoy left side e fire korle right side e sonay bt apni jdi ulta kore poren then it will be perfect. ,2020/02/27,07 Jan 2020,4,Mujahedul I.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
একসাথে ২টা অডার করছিলাম ২টাই পাইছি.. সব থেকে কমদামে জেনুয়িন জিনিস এই শপ থেকে পাওয়া যাচ্ছে.. তাই আবার আর একটা অডার দিয়েছি,2020/02/27,07 Jan 2020,5,Arafat R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"I got the earphones in three days, from all over and saw, the performance is very good as a price,i hope Daraz always maintains their good side, thanks Daraz..😍",2020/02/27,05 Jan 2020,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"আমি 1 টা কিনেছি, ঠিক সময়মতো হাতে পেয়েছি। আর 100% অরজিনাল টাই পেয়েছি। আপনাদের কাজে আমি খুব খুশি হয়েছি।",2020/02/27,28 Dec 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"sound quality is gd . i like it and it's orginal product. thanx for the seller for giving us genuine product 😎
",2020/02/27,23 Dec 2019,5,Mahbubur R.,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"এর আগে একটা নিয়েছিলাম দারাজ-মল থেকে। ওভারঅল ভালো প্রোডাক্ট, সাউণ্ড কোয়ালিটি ভালো। তবে আগেও যে সমস্যা ছিলো এটাতেও তা দেখলাম। QR কোড দিয়ে ভ্যারিফাই হওয়ার সাইট রিচ হয় না। আমার কাছে ভালই লেগেছে। ",2020/02/27,18 Dec 2019,4,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
"৩ মাস ব্যবহার করছি। বিল কোয়ালেটি ১০০% ভাল। বেস কম গেইমের জন্য ব্যবহার যোগ্য। ডেলিভারি দেরীতে দিছে প্রায় ১২ দিন । এর বক্সটা সেই লেভেলের ছিল।
পূর্বে ইয়ার ফোন ব্যবহার অভিজ্ঞতা থেকে ৫ স্টার দিলাম। 
কেউ কিনতে চাইলে বলব আপনি গেমিংএ করতে চাইলে চোখ বন্ধ করে নিন। কোন দিল দিয়ে ঠকবেন না।


",2020/02/27,03 Dec 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
good one in this budget for sure.but the bass should have been better.and the wire gets scattered easily.,2020/02/27,02 Dec 2019,4,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
কম দামের মধ্যে খুব ভাল একটা হেডফোন। এর ব্যাগটা খুব আকর্ষণীয়। আমি এই মডেলের ৪টা হেডফোন কিনেছি। এর মধ্যে ৩টি গিফট করে দিতে হয়েছে এবং তারাও এটা খুব পছন্দ করেছে। আমার তো পয়সা উসুল।,2020/02/27,15 Nov 2019,5,Daraz Customer,UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone - Black,4.6
