content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,01 Oct 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,27 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,27 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,26 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,24 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,23 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,20 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,19 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,17 Sep 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,17 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,17 Sep 2019,4,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,16 Sep 2019,1,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,15 Sep 2019,4,Ashik I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,15 Sep 2019,4,Najmus S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,15 Sep 2019,5,Abdul A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,15 Sep 2019,5,Mahamud C.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,15 Sep 2019,1,Tanjim R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,15 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,14 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,14 Sep 2019,3,Faruk H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,12 Sep 2019,3,Shihab H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,11 Sep 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,10 Sep 2019,3,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,08 Sep 2019,3,Amit R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,08 Sep 2019,4,Tahrima M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,03 Sep 2019,5,Md S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,30 Aug 2019,5,istiaque E.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,30 Aug 2019,5,Md.Tanver I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,30 Aug 2019,5,Hemal S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,25 Aug 2019,1,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,25 Aug 2019,2,MD.Sohan,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,24 Aug 2019,3,Tazuddin A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,24 Aug 2019,5,Daraz Customer,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,23 Aug 2019,5,Mayuresh S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,22 Aug 2019,5,Hera K.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,21 Aug 2019,1,Hasibul I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,01 Aug 2019,5,Shadman S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,27 Jul 2019,5,Md S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,26 Jul 2019,5,shakil A.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,25 Jul 2019,5,Khairul H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,24 Jul 2019,5,Shahreaz N.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,24 Jul 2019,5,Elvin H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,24 Jul 2019,5,G M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,23 Jul 2019,3,Sagar D.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,22 Jul 2019,5,Md. M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,22 Jul 2019,5,Esrat J.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,20 Jul 2019,4,Mahmood H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,17 Jul 2019,5,Mushfiqul I.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,09 Jul 2019,5,T H.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,05 Jul 2019,2,Shawon S.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,04 Jul 2019,4,ahsan U.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,30 Jun 2019,3,Md M.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,28 Jun 2019,5,MD R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
,2020/02/27,26 Jun 2019,2,Shoyeb R.,31 In 1 Screw Driver Set - Yellow and Red,4.2
