content,current_date,date,rating,reviewer_name,title,total_rating
"খুব সুন্দর ছিলো।  আমি এর সাথে আরও একটা ড্রিম লাইট সকেট   সিস্টেম কিনছিলাম, কিন্তু সেটা নষ্ট!!  দারাজ গ্রুপের সদস্যদের আরও একটু কেয়ারফুল হওয়া উচিত।",2020/02/27,16 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"received quicker than expected. but disappointed at the product. some of the lights are defected and turn on. yes I tried all the modes. also the wiring totally bad. it turned extremely hot just after 5 minutes and I could smell the wires burning. keep this away from children to save them. they are beautiful but dangerous. use with caution if you must.

update: the switch stopped working. totally shit product.",2020/02/27,04 Sep 2019,1,মশিউর র.,Fairy Decorative Lights - Yellow,4.7
Good quality fairy light. Recommended. ,2020/02/27,10 Dec 2018,5,Shammo A.,Fairy Decorative Lights - Yellow,4.7
খুবই সুন্দর প্রোডাক্ট। এত কম দামে এত ভালো জিনিস ভালো আশাও করি নাই। পয়সা উশুল প্রোডাক্ট... ,2020/02/27,18 Sep 2019,5,Ehsan N.,Fairy Decorative Lights - Yellow,4.7
"কাস্টমারকে দেয়ার আগে আপনাদের চেক করা উচিত।অর্ধেক আলো জ্বলে না।এমন প্রতারণা বন্ধ করুন।
",2020/02/27,09 Oct 2019,1,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
order korlam golden color lights. pailam lal nil sobhuj color.  want to change. ,2020/02/27,27 Dec 2019,1,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"product is good.bt there is 70 lights not 100...
not expected this....",2020/02/27,08 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
I want only yellow but you give multi color. one light is not working.,2020/02/27,24 Dec 2019,2,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
1st kichu din valo vabe jolche. then low power hoye gese..vlo na tmn ,2020/02/27,16 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
It's was not working after one day of the delivery.not satisfied,2020/02/27,05 Sep 2019,1,Mukta F.,Fairy Decorative Lights - Yellow,4.7
"2 ta nisi..akta nosto..light joltase na....ferot dibo kivabe
",2020/02/27,20 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
4 din er modde nosto hoia gese. It's really disappointed ,2020/02/27,17 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
sob kichui thik cilo jst ekta prblm ektr plug lick cilo.,2020/02/27,09 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
product was good and same as the picture thanks,2020/02/27,05 Dec 2019,5,Emaz U.,Fairy Decorative Lights - Yellow,4.7
"Amazing quality, definitely gonna buy again. ",2020/02/27,18 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
কোয়ালিটি ভালো। অনেক দিন যাবত ব্যাবহার করতেছি,2020/02/27,09 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
osadaron akta light amar khub valo legece,2020/02/27,29 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
i loved it .i recommend it for buying😍❤,2020/02/27,18 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
the product is really good❤ loved it!,2020/02/27,29 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
দারুণ জিনিস। খুব সন্তুষ্ট কিনতে পেরে।,2020/02/27,20 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Good product with fast delivery 👌👍,2020/02/27,05 Oct 2019,5,M S.,Fairy Decorative Lights - Yellow,4.7
"Appreciate! Well Product,  Thanks. ",2020/02/27,22 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
It's really good one at this price.,2020/02/27,24 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Good product... Fully Satisfied   ,2020/02/27,28 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"beautiful light.. will order more
",2020/02/27,05 Dec 2019,5,Faiza O.,Fairy Decorative Lights - Yellow,4.7
Price is higher then the quality.,2020/02/27,07 Dec 2019,3,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
It's a great product. I love it😘,2020/02/27,25 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
very good product. works great.,2020/02/27,21 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Same as picture. Good quality,2020/02/27,16 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"গোল্ডেন এর বদলে সাদা দিছেন
",2020/02/27,09 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Its look very beautyfull.,2020/02/27,1  week ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
দামের অনুযায়ী  অনেক ভালো ,2020/02/27,09 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Awesome!  thank u daraz ☺,2020/02/27,01 Dec 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
very good.. fast delivery,2020/02/27,11 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
got the same product 💓,2020/02/27,4  weeks ago,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
price onujayi valo onk ,2020/02/27,24 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
the quality is good👌🏻,2020/02/27,19 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"Very delighted, thanks",2020/02/27,26 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"33 Feet bola ache description a. But 25 feet dilen amake, product chilo defective. ",2020/02/27,28 Mar 2019,1,Ariful I.,Fairy Decorative Lights - Yellow,4.7
Good value for money,2020/02/27,17 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
satisfied once again,2020/02/27,20 Aug 2019,5,Nuzhat F.,Fairy Decorative Lights - Yellow,4.7
Low quality product,2020/02/27,2  weeks ago,3,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Excellent product!,2020/02/27,26 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
☺☺onnk valo light..,2020/02/27,02 Feb 2019,5,Sadia,Fairy Decorative Lights - Yellow,4.7
Nice Product.. ☺,2020/02/27,30 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
thik ase  valoi.,2020/02/27,15 Sep 2019,5,Navid A.,Fairy Decorative Lights - Yellow,4.7
good product 👌,2020/02/27,06 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
it is very good,2020/02/27,21 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Nice product..,2020/02/27,08 Aug 2019,5,Dr. M.,Fairy Decorative Lights - Yellow,4.7
i am satisfied,2020/02/27,14 Jun 2019,5,Daraz Guest,Fairy Decorative Lights - Yellow,4.7
good product ,2020/02/27,07 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"nice product
",2020/02/27,21 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
"its so nice 
",2020/02/27,18 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Good product,2020/02/27,19 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Good product,2020/02/27,01 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Satisfied ❤️,2020/02/27,12 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
love it ... ,2020/02/27,30 Sep 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
not soo good. ,2020/02/27,02 Mar 2019,5,Ni K.,Fairy Decorative Lights - Yellow,4.7
"it's gd 


",2020/02/27,15 Nov 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
awesome... ,2020/02/27,27 Aug 2019,5,Nasheeta A.,Fairy Decorative Lights - Yellow,4.7
it's good.,2020/02/27,05 Dec 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
Beautiful ,2020/02/27,17 Nov 2019,4,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
cool 😍,2020/02/27,09 Oct 2019,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
ভালোই ,2020/02/27,16 Jan 2020,5,Daraz Customer,Fairy Decorative Lights - Yellow,4.7
