content,current_date,date,rating,reviewer_name,title,total_rating
Very nice product & i am happy with it,2020/02/25,09 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Genuine product. Performing well as expected. ,2020/02/25,22 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good product with lowest price. Thanks Daraz,2020/02/25,23 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
100% Authorise & Genuine.. Feeling happy...,2020/02/25,19 Nov 2019,5,Mohi M.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
অনেক ভাল মানের ফোন। দারাজকে অনেক ধন্যবাদ এত ভাল একটা ফোন দেওয়ার জন্য।,2020/02/26,09 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
good product.... 😍 thanks daraz 😍😍,2020/02/26,3  weeks ago,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
nice ph thanks..darazzz❤❤❤💚💚💚,2020/02/26,23 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good Product with huge discount,2020/02/26,24 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,23 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"nice Phone thanks 👍 daraz
",2020/02/26,26 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
good sellar & good product,2020/02/26,24 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
over all gd..thanks daraz,2020/02/26,18 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Original and Good Product,2020/02/26,27 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good handset. Original.,2020/02/26,24 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Really Satisfied. 😍,2020/02/26,18 Jan 2020,4,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,14 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
original product. fast and clean.,2020/02/26,13 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
product are awesome,2020/02/26,08 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
delivered on time,2020/02/26,18 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
অরিজিনাল সাওমি(জিয়াওমি)ফোন। ব্যবহার করছি... চায়না... অনেক ভালো,2020/02/26,17 Dec 2019,5,Ahsan H.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
received on time,2020/02/26,13 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"good product. 
",2020/02/26,12 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
vgd.daraz🍬❤❤❤,2020/02/26,4  weeks ago,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
great product.,2020/02/26,28 Nov 2019,5,Ariful I.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
"goooood.....
",2020/02/26,15 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good product ,2020/02/26,04 Dec 2019,4,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good Product,2020/02/26,01 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,28 Nov 2019,4,Arafat R.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,07 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
good,2020/02/26,27 Oct 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
waooo...❤,2020/02/26,23 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
satisfied,2020/02/26,11 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
Good one,2020/02/26,22 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
best,2020/02/26,23 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
good,2020/02/26,23 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
nice,2020/02/26,18 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,3  weeks ago,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,4  weeks ago,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,25 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,23 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,20 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,02 Jan 2020,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,20 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,18 Dec 2019,4,Muslim U.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,17 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,16 Dec 2019,5,Abdul J.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,16 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,15 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,14 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,14 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,13 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,05 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,02 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,01 Dec 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,30 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,28 Nov 2019,5,Tipu S.,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,28 Nov 2019,4,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,27 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,23 Nov 2019,5,Rasel,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
,2020/02/26,23 Nov 2019,5,Daraz Customer,Xiaomi Redmi Note 7 Pro - 6.3inches  - 6GB RAM - 64GB ROM - 48MP + 5MP AI Dual Rear Camera,4.9
