content,current_date,date,rating,reviewer_name,title,total_rating
আশানুরূপ ভাল না । বিশেষ করে যারা ব্যাস পছন্দ করেন তাদের জন্য মোটেও ভাল প্রডাক্ট না। তবে ডেলিভারি ফাস্ট ছিল। এত গুলো রিভিউ দেখে মনে করছিলাম প্রোডাক্ট টা ভাল হবে। কিন্তু না। তেমন আহামরি কিছুই না। এর আগে আলি এক্সপ্রেস থেকে যে DM-10 আনা হইছিলো তার সাথে রাত দিন তফাৎ। দাম পরছিল ৩৫০ টাকা।সময় লাগলেও ভাল মানের প্রোডাক্ট পাওয়া যায়।,2020/02/26,21 Jan 2020,3,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"এককথায় এই দামে অসাধারণ একটা ইয়ারফোন। ডেলিভারিতে কোন দেরি নাই, সঠিক সময়েই পাইছি। একসাথে ২ টা ইয়ারফোন নিলাম। ধন্যবাদ গেজেটস ল্যাবকে অসল পন্য দেয়ার জন্য।",2020/02/26,17 Jan 2020,5,Md. S.,DM10 In Ear Earphone - Black,4.5
"চেয়েছিলাম DM10 আর দিলে CK1  যা চাইলাম তাতো পেলাম না।  খুবই হতাশ হলাম, আপনাদের উচিত প্যাকেটিং করার সময় এই বিষয়গুলো লক্ষ করা।",2020/02/26,22 Dec 2019,1,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"5 mash use korar pory amar ta nosto hoy geche.... 
ai headphone ta  onek skoto (tough) daikha kinsilam, kinti aita j eto tara tari nosto hoy jaby vabi nay....
😭😢😢 
daily use kortam ... 
really disappointed... 
i thought This will last longer..",2020/02/26,21 Dec 2019,2,MD T.,DM10 In Ear Earphone - Black,4.5
"joteshto taratari hat e peyechi product..
vabsilam original hobe na earphone but use kore satisfied 😌",2020/02/26,12 Dec 2019,4,Rahat H.,DM10 In Ear Earphone - Black,4.5
"So far best headphone under 1500. Beautiful bass, brilliant fit to the ear, amazing sound cancellation. True it distorts sound a bit, but it preserves even the subtle guitar works to an amazing level. 

Must, must try.",2020/02/26,29 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"build quality is super ...👌👌
very durable...♥️
loud and clear sounds...♥️♥️
not recommend for bass lovers..😢
I love bass... that's why 4*",2020/02/26,27 Nov 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"I have order QKZ DM10 but they delevered me QKZ CK1. very dissapointed at this kind of service. The delivery was good, timely, thumbs up Daraz for that. The earphone quality is satisfactory, so not taking the hassle to return this time but have to say its not professionalism. ",2020/02/26,15 Nov 2019,2,Hasan M.,DM10 In Ear Earphone - Black,4.5
অর্ডার করার ৩০ ঘন্টার মধ্যে পেয়েছি । এই দামের মধ্যে অনেক সুন্দর একটা হেডফোন অসাধারণ সাউন্ড কোয়ালিটি ।,2020/02/26,12 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"ধন্যবাদ দারাজ এবং সংশ্লিষ্ট সবাইকে, অর্জিনাল এবং ভাল কোয়ালিটির পন্য হাতে তুলে দেওয়ার জন্য। And this shop is such a trusted shop for online shopping. Thank you",2020/02/26,30 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"অসাধারণ 😍 সেই রকম উরা ধুরা মিউজিক 😎 
মেটাল সাথে ম্যাগনেট 😁
কম দামের মধ্যে সেরা ইয়ার ফোন Original QKZ DM 10 ❤",2020/02/26,18 Oct 2019,5,Mohosin M.,DM10 In Ear Earphone - Black,4.5
"এই মাত্র পেলাম। তবে একটু সমস্যা পেলাম। বাম সাইটে সাউন্ট কম হয়, ডান সাইটের চেয়ে। এতে সাউন্ড এক পাশে কম আর এক পাশে বেশী শোনা যায়।",2020/02/26,08 Oct 2019,3,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Excellent product,within this price range it is undoubtly the best earphone you tt buy.Superfast delivery,got the product within 24 hours,thumbs up for the seller. :)",2020/02/26,12 Sep 2019,5,Younus K.,DM10 In Ear Earphone - Black,4.5
"the product is so accurate as discretion . thanks to the seller .I'm so happy with the product .. highly recommend. came in 2 days . 
",2020/02/26,10 Sep 2019,5,Anatte R.,DM10 In Ear Earphone - Black,4.5
"The Jack is loose, it disconnects from phone very easily. It's very annoying. Otherwise Headphone is good for it's price.",2020/02/26,07 Sep 2019,5,Ricky R.,DM10 In Ear Earphone - Black,4.5
Nice producet. The build quality and the sound isolation is pretty good. But this earphone slightly lack in bass. I would have given it 5 stars if the bass was a little bit more punchy. But overall it'll be enough for most of the people. ,2020/02/26,27 Aug 2019,4,Nafis K.,DM10 In Ear Earphone - Black,4.5
Best Product... Love u Daraz ♥️🌹,2020/02/26,4  weeks ago,3,Minhaz A.,DM10 In Ear Earphone - Black,4.5
"Ordered dm10, even on the packet it is written dm10. But inside it is ck1. Totally disappointed. ",2020/02/26,16 Nov 2019,1,Kaoser M.,DM10 In Ear Earphone - Black,4.5
This product is good . the sound quality is also decent . but it's bass didn't matched my expectations . bass is normal ,2020/02/26,01 Jul 2019,4,Arnob S.,DM10 In Ear Earphone - Black,4.5
বিট ভালো! প্রোডাক্ট বিল্ড কোয়ালিটি ও ভালো।। অভারল রেকোমেন্ডেড❤,2020/02/26,10 Nov 2019,4,Respect T.,DM10 In Ear Earphone - Black,4.5
"I'm satisfied with this product! 
Thanks Gadget Lab & Daraz .",2020/02/26,16 Jan 2020,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"According to price range, i am very happy with it. recorded ☺",2020/02/26,11 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Expected formal packaging but came like this. However, the product is satisfactory. Thank you.",2020/02/26,21 Dec 2019,4,Dipta D.,DM10 In Ear Earphone - Black,4.5
"Joss একটা জিনিস দারাজ থেকে এই প্রথম একটা পন্য মনের মত হইলো।
হেডফোন টা Joss চাইলে কিনতে পারেন ",2020/02/26,3  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Product is amazing. Shipping was also quite fast as I am from outside Dhaka. Earphone quality Xoss! Bass osthir. Truly satisfied. 😊

",2020/02/26,19 Sep 2019,5,Tawhidur R.,DM10 In Ear Earphone - Black,4.5
Delivered on time. And the product quality was very good.,2020/02/26,05 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"সার্ভিস ভালো লেগেছে, কিন্তু প্রোডাক্টের বিল্ড কোয়ালিটি যেমনটা মনে হয়েছে তেমন না। মোটামোটি ",2020/02/26,13 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
I'm very much delighted to have this product! Thanks Daraz and Gadget Lab also for this genuine product! I'm fully satisfied with this one! Again thanks!,2020/02/26,16 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
price er tulonay onnnkk valo ekta product.. tnq daraz❤❤,2020/02/26,9  hours ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Very very good product at such price. Delivery was also early... Really happy to have it,2020/02/26,20 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Nothing to say.An awesome headphone.Reccomended to buy,2020/02/26,07 Oct 2019,5,Nafiz I.,DM10 In Ear Earphone - Black,4.5
Thank you so much... Jata Oder korlam oitai pailam..... ... sounds quite o Valo... Tnx ,2020/02/26,19 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
বেশ ভালো। দাম হিসেবে পয়সা উসুল। কিন্তু দেখার বিষয় কতদিন চলে। কোন কমপ্লেন নাই এর উপর। ,2020/02/26,10 Nov 2019,5,অভ্র ক.,DM10 In Ear Earphone - Black,4.5
age jkn order krsi oitar tar ta ektu mta silo..bt eita kmn jani patla...fake naki?,2020/02/26,10 Sep 2019,5,Md R.,DM10 In Ear Earphone - Black,4.5
Authentic product. Reasonable price and the package is good enough. Satisfactory,2020/02/26,14 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"অসাধারণ একটি ইয়ারফোন প্রডাক্ট ভালো পেয়েছি ডেলিভারী ফাস্ট ছিল
সেলার কে ধন্যবাদ
",2020/02/26,09 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Great deal.. ,2020/02/26,26 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
It  is  really  a good  earphone.. And it's sound quality is best . I like  it,2020/02/26,4  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
best in this price range. bass is perfect . sound quality is up to the mark ,2020/02/26,28 Nov 2019,5,fardin S.,DM10 In Ear Earphone - Black,4.5
Great... Bass lover der jonno best hobe. Kono distortion bujhini full volume e. 320kbps audio thakle best experience paben.,2020/02/26,17 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
product onek valo kintu delivery boy er bebohar valo na.develop korte hobe.,2020/02/26,20 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"বাটপারির সিমা থাকা দরকার,,, চাইলাম কি আর পাইলাম কি,,এইটা কি qkz dm10,,, আর দিলেন কি ck1,,,",2020/02/26,13 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Original Product.Very good sound quality.,2020/02/26,10 Oct 2019,5,Riyad A.,DM10 In Ear Earphone - Black,4.5
Authentic. Clarity is good. But a bit uncomfortable for long time users. ,2020/02/26,24 Sep 2019,5,raj S.,DM10 In Ear Earphone - Black,4.5
"ভাইয়া ভালো প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ🌷 আপনাকে, সবগুলো ভাল কাজ করে এবং অরজিনাল প্রোডাক্ট।

চোখ বন্ধ করে কিনতে পারেন। 
",2020/02/26,10 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"i have gotten original product, Thank you #Gadget_Lab
product khubi valo lagse...next time abr order korte pari, thokhon oo original product diyen❤",2020/02/26,31 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
product is original... fullfilled all the criterion..delivery quick...,2020/02/26,06 Dec 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
প্রোডাক্ট ভালো। ডেলিভারি ও ভালো। কিন্তু প্যাকেটে dm9 কেটে dm 10 লেখা। ,2020/02/26,20 Sep 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Product is very good and accurate. ,2020/02/26,3  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Got orginal product... thanks ....,2020/02/26,2  weeks ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
,2020/02/26,19 Oct 2019,5,Tahorim C.,DM10 In Ear Earphone - Black,4.5
this is really awesome..... thanks daraz and Gadgets lab... 👌👌❤️,2020/02/26,08 Dec 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Almost Good product with this price. Also less price than market. ,2020/02/26,17 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
it's good. sotti bolte valo service pele review diteo valo lage.,2020/02/26,24 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"great product,,,, Service joss",2020/02/26,16 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Good enough. Thanks to Daraz & Seller. Got within two days. 

",2020/02/26,26 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
wow nice product form seller,2020/02/26,14 Oct 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"Sound Is so Good..  best quality earphone in this budget.. 
 ",2020/02/26,17 Oct 2019,5,Shahariar S.,DM10 In Ear Earphone - Black,4.5
সাউন্ড কয়ালিটি খুব ভালো💜💜,2020/02/26,18 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
sound quality is so good 😍,2020/02/26,12 Sep 2019,5,Tasnia S.,DM10 In Ear Earphone - Black,4.5
The delivery was faster. The product is looking authentic.,2020/02/26,13 Sep 2019,5,Nuruzzaman N.,DM10 In Ear Earphone - Black,4.5
satisfied by their service. let's se how long it goes on.,2020/02/26,03 Dec 2019,4,Farhad H.,DM10 In Ear Earphone - Black,4.5
অনেক ভালো একটি প্রোডাক্ট।এবং অরিজিনাল।ধন্যবাদ সেলার কে।,2020/02/26,17 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
good and authentic.. ,2020/02/26,05 Oct 2019,5,pranto,DM10 In Ear Earphone - Black,4.5
Joss sound quality. ,2020/02/26,20 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
খুবই ভালো সাউন্ড কোয়ালিটি। বেস লাভার দের জন্য বেস্ট।❤,2020/02/26,15 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Original products. without doubt you can order this. ,2020/02/26,09 Oct 2019,5,Habibul B.,DM10 In Ear Earphone - Black,4.5
quality of this headphone very good. Balanced Sound .,2020/02/26,15 Sep 2019,5,hossain,DM10 In Ear Earphone - Black,4.5
Motamoti valoi.....,2020/02/26,23 Sep 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
very fast delivery. authentic product. recommended. ,2020/02/26,27 Sep 2019,5,Md S.,DM10 In Ear Earphone - Black,4.5
"Product us good 👌❤️
And delivery was quite fast 💜",2020/02/26,17 Sep 2019,5,Mn E.,DM10 In Ear Earphone - Black,4.5
"Valoi  sob thik thak ase.....great experience. 
",2020/02/26,11 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"It's good, average sound and bass. Recommend it.",2020/02/26,08 Aug 2019,5,Tanvir A.,DM10 In Ear Earphone - Black,4.5
Amazing sound quality at this price range!! ,2020/02/26,16 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Massive sound bass earphone in this budget.,2020/02/26,24 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
one of the best headphones on this range. ,2020/02/26,26 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
valo na 5 din o use korte parlam na moth,2020/02/26,31 Jul 2019,5,Md R.,DM10 In Ear Earphone - Black,4.5
ভালো কোয়ালিটি আর অরিজিনাল প্রোডাক্ট 😍,2020/02/26,17 Nov 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
nice delivery and Awesome Product!😍😍,2020/02/26,02 Aug 2019,5,Rohan A.,DM10 In Ear Earphone - Black,4.5
sound quality valoi.. valence sound ,2020/02/26,2  days ago,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
product was good...  original one,2020/02/26,12 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
valoi 4 ta nici thanks gadget lab,2020/02/26,08 Sep 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
"vala ache, hokole loitay paroin.",2020/02/26,30 Dec 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
valoi silo...good quality... ,2020/02/26,12 Dec 2019,5,Megh,DM10 In Ear Earphone - Black,4.5
"আলহামদুলিল্লাহ,  ভালো All oK",2020/02/26,15 Sep 2019,5,Shahariar S.,DM10 In Ear Earphone - Black,4.5
"অরিজিনাল।
বাজেট বেস্ট জিনিশ ",2020/02/26,01 Aug 2019,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Very good and real product.,2020/02/26,21 Dec 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Better one at this budget! ,2020/02/26,27 Sep 2019,4,Daraz Customer,DM10 In Ear Earphone - Black,4.5
Osthir akta headphone.....,2020/02/26,07 Jan 2020,5,Daraz Customer,DM10 In Ear Earphone - Black,4.5
